area,competition,season,id,utcDate,status,matchday,stage,group,lastUpdated,homeTeam,awayTeam,score,odds,referees
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554902,2026-05-24T19:00:00Z,FINISHED,17,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1771, 'name': 'Cruzeiro EC', 'shortName': 'Cruzeiro', 'tla': 'CRU', 'crest': 'https://crests.football-data.org/1771.png'}","{'id': 1772, 'name': 'Chapecoense AF', 'shortName': 'Chapecoense', 'tla': 'CHA', 'crest': 'https://crests.football-data.org/1772_large.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554906,2026-05-24T19:00:00Z,FINISHED,17,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 4287, 'name': 'Clube do Remo', 'shortName': 'Clube do Remo', 'tla': 'CRE', 'crest': 'https://crests.football-data.org/4287.png'}","{'id': 1768, 'name': 'CA Paranaense', 'shortName': 'Paranaense', 'tla': 'CAP', 'crest': 'https://crests.football-data.org/1768.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 2}, 'halfTime': {'home': 1, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554900,2026-05-24T21:30:00Z,FINISHED,17,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1779, 'name': 'SC Corinthians Paulista', 'shortName': 'Corinthians', 'tla': 'COR', 'crest': 'https://crests.football-data.org/1779.png'}","{'id': 1766, 'name': 'CA Mineiro', 'shortName': 'Mineiro', 'tla': 'CAM', 'crest': 'https://crests.football-data.org/1766.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554908,2026-05-24T23:30:00Z,FINISHED,17,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1780, 'name': 'CR Vasco da Gama', 'shortName': 'Vasco da Gama', 'tla': 'VAS', 'crest': 'https://crests.football-data.org/1780.png'}","{'id': 4286, 'name': 'RB Bragantino', 'shortName': 'Bragantino', 'tla': 'RBB', 'crest': 'https://crests.football-data.org/4286.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 3}, 'halfTime': {'home': 0, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554901,2026-05-25T23:00:00Z,FINISHED,17,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 4241, 'name': 'Coritiba FBC', 'shortName': 'Coritiba', 'tla': 'COR', 'crest': 'https://crests.football-data.org/4241.png'}","{'id': 1777, 'name': 'EC Bahia', 'shortName': 'Bahia', 'tla': 'BAH', 'crest': 'https://crests.football-data.org/1777.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 2}, 'halfTime': {'home': 0, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554910,2026-05-30T19:00:00Z,FINISHED,18,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1768, 'name': 'CA Paranaense', 'shortName': 'Paranaense', 'tla': 'CAP', 'crest': 'https://crests.football-data.org/1768.png'}","{'id': 4364, 'name': 'Mirassol FC', 'shortName': 'Mirassol', 'tla': 'MIR', 'crest': 'https://crests.football-data.org/4364.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554914,2026-05-30T19:00:00Z,FINISHED,18,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1783, 'name': 'CR Flamengo', 'shortName': 'Flamengo', 'tla': 'FLA', 'crest': 'https://crests.football-data.org/1783.png'}","{'id': 4241, 'name': 'Coritiba FBC', 'shortName': 'Coritiba', 'tla': 'COR', 'crest': 'https://crests.football-data.org/4241.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554911,2026-05-30T20:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1777, 'name': 'EC Bahia', 'shortName': 'Bahia', 'tla': 'BAH', 'crest': 'https://crests.football-data.org/1777.png'}","{'id': 1770, 'name': 'Botafogo FR', 'shortName': 'Botafogo', 'tla': 'BOT', 'crest': 'https://crests.football-data.org/1770.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554915,2026-05-30T20:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1767, 'name': 'Grêmio FBPA', 'shortName': 'Grêmio', 'tla': 'FBP', 'crest': 'https://crests.football-data.org/1767.png'}","{'id': 1779, 'name': 'SC Corinthians Paulista', 'shortName': 'Corinthians', 'tla': 'COR', 'crest': 'https://crests.football-data.org/1779.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 3}, 'halfTime': {'home': 1, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554918,2026-05-30T23:00:00Z,FINISHED,18,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 6685, 'name': 'Santos FC', 'shortName': 'Santos', 'tla': 'SAN', 'crest': 'https://crests.football-data.org/6685.png'}","{'id': 1782, 'name': 'EC Vitória', 'shortName': 'Vitória', 'tla': 'VIT', 'crest': 'https://crests.football-data.org/1782.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554912,2026-05-31T14:00:00Z,FINISHED,18,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 4286, 'name': 'RB Bragantino', 'shortName': 'Bragantino', 'tla': 'RBB', 'crest': 'https://crests.football-data.org/4286.png'}","{'id': 6684, 'name': 'SC Internacional', 'shortName': 'Internacional', 'tla': 'SCI', 'crest': 'https://crests.football-data.org/6684.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 1}, 'halfTime': {'home': 2, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554916,2026-05-31T19:00:00Z,FINISHED,18,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1769, 'name': 'SE Palmeiras', 'shortName': 'Palmeiras', 'tla': 'PAL', 'crest': 'https://crests.football-data.org/1769.png'}","{'id': 1772, 'name': 'Chapecoense AF', 'shortName': 'Chapecoense', 'tla': 'CHA', 'crest': 'https://crests.football-data.org/1772_large.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554919,2026-05-31T19:00:00Z,FINISHED,18,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1780, 'name': 'CR Vasco da Gama', 'shortName': 'Vasco da Gama', 'tla': 'VAS', 'crest': 'https://crests.football-data.org/1780.png'}","{'id': 1766, 'name': 'CA Mineiro', 'shortName': 'Mineiro', 'tla': 'CAM', 'crest': 'https://crests.football-data.org/1766.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554913,2026-05-31T23:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1771, 'name': 'Cruzeiro EC', 'shortName': 'Cruzeiro', 'tla': 'CRU', 'crest': 'https://crests.football-data.org/1771.png'}","{'id': 1765, 'name': 'Fluminense FC', 'shortName': 'Fluminense', 'tla': 'FLU', 'crest': 'https://crests.football-data.org/1765.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554917,2026-05-31T23:30:00Z,FINISHED,18,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 4287, 'name': 'Clube do Remo', 'shortName': 'Clube do Remo', 'tla': 'CRE', 'crest': 'https://crests.football-data.org/4287.png'}","{'id': 1776, 'name': 'São Paulo FC', 'shortName': 'São Paulo', 'tla': 'PAU', 'crest': 'https://crests.football-data.org/1776.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554921,2026-07-16T22:30:00Z,TIMED,19,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1770, 'name': 'Botafogo FR', 'shortName': 'Botafogo', 'tla': 'BOT', 'crest': 'https://crests.football-data.org/1770.png'}","{'id': 6685, 'name': 'Santos FC', 'shortName': 'Santos', 'tla': 'SAN', 'crest': 'https://crests.football-data.org/6685.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554929,2026-07-16T22:30:00Z,TIMED,19,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1782, 'name': 'EC Vitória', 'shortName': 'Vitória', 'tla': 'VIT', 'crest': 'https://crests.football-data.org/1782.png'}","{'id': 1780, 'name': 'CR Vasco da Gama', 'shortName': 'Vasco da Gama', 'tla': 'VAS', 'crest': 'https://crests.football-data.org/1780.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554925,2026-07-17T23:00:00Z,TIMED,19,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1765, 'name': 'Fluminense FC', 'shortName': 'Fluminense', 'tla': 'FLU', 'crest': 'https://crests.football-data.org/1765.png'}","{'id': 4286, 'name': 'RB Bragantino', 'shortName': 'Bragantino', 'tla': 'RBB', 'crest': 'https://crests.football-data.org/4286.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554927,2026-07-17T23:00:00Z,TIMED,19,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 4364, 'name': 'Mirassol FC', 'shortName': 'Mirassol', 'tla': 'MIR', 'crest': 'https://crests.football-data.org/4364.png'}","{'id': 1767, 'name': 'Grêmio FBPA', 'shortName': 'Grêmio', 'tla': 'FBP', 'crest': 'https://crests.football-data.org/1767.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554770,2026-07-17T23:30:00Z,TIMED,4,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1777, 'name': 'EC Bahia', 'shortName': 'Bahia', 'tla': 'BAH', 'crest': 'https://crests.football-data.org/1777.png'}","{'id': 1772, 'name': 'Chapecoense AF', 'shortName': 'Chapecoense', 'tla': 'CHA', 'crest': 'https://crests.football-data.org/1772_large.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554920,2026-07-21T22:30:00Z,TIMED,19,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1766, 'name': 'CA Mineiro', 'shortName': 'Mineiro', 'tla': 'CAM', 'crest': 'https://crests.football-data.org/1766.png'}","{'id': 1777, 'name': 'EC Bahia', 'shortName': 'Bahia', 'tla': 'BAH', 'crest': 'https://crests.football-data.org/1777.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554924,2026-07-22T22:30:00Z,TIMED,19,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 4241, 'name': 'Coritiba FBC', 'shortName': 'Coritiba', 'tla': 'COR', 'crest': 'https://crests.football-data.org/4241.png'}","{'id': 1769, 'name': 'SE Palmeiras', 'shortName': 'Palmeiras', 'tla': 'PAL', 'crest': 'https://crests.football-data.org/1769.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554922,2026-07-23T00:30:00Z,TIMED,19,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1772, 'name': 'Chapecoense AF', 'shortName': 'Chapecoense', 'tla': 'CHA', 'crest': 'https://crests.football-data.org/1772_large.png'}","{'id': 1783, 'name': 'CR Flamengo', 'shortName': 'Flamengo', 'tla': 'FLA', 'crest': 'https://crests.football-data.org/1783.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554926,2026-07-23T00:30:00Z,TIMED,19,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 6684, 'name': 'SC Internacional', 'shortName': 'Internacional', 'tla': 'SCI', 'crest': 'https://crests.football-data.org/6684.png'}","{'id': 1771, 'name': 'Cruzeiro EC', 'shortName': 'Cruzeiro', 'tla': 'CRU', 'crest': 'https://crests.football-data.org/1771.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554928,2026-07-23T00:30:00Z,TIMED,19,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1776, 'name': 'São Paulo FC', 'shortName': 'São Paulo', 'tla': 'PAU', 'crest': 'https://crests.football-data.org/1776.png'}","{'id': 1768, 'name': 'CA Paranaense', 'shortName': 'Paranaense', 'tla': 'CAP', 'crest': 'https://crests.football-data.org/1768.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554771,2026-07-23T22:30:00Z,TIMED,4,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1770, 'name': 'Botafogo FR', 'shortName': 'Botafogo', 'tla': 'BOT', 'crest': 'https://crests.football-data.org/1770.png'}","{'id': 1782, 'name': 'EC Vitória', 'shortName': 'Vitória', 'tla': 'VIT', 'crest': 'https://crests.football-data.org/1782.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554923,2026-07-23T22:30:00Z,TIMED,19,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1779, 'name': 'SC Corinthians Paulista', 'shortName': 'Corinthians', 'tla': 'COR', 'crest': 'https://crests.football-data.org/1779.png'}","{'id': 4287, 'name': 'Clube do Remo', 'shortName': 'Clube do Remo', 'tla': 'CRE', 'crest': 'https://crests.football-data.org/4287.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
"{'id': 2032, 'name': 'Brazil', 'code': 'BRA', 'flag': 'https://crests.football-data.org/764.svg'}","{'id': 2013, 'name': 'Campeonato Brasileiro Série A', 'code': 'BSA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/bsa.png'}","{'id': 2474, 'startDate': '2026-01-28', 'endDate': '2026-12-02', 'currentMatchday': 19, 'winner': None}",554930,2026-07-25T21:30:00Z,TIMED,20,REGULAR_SEASON,,2026-07-09T05:20:10Z,"{'id': 1768, 'name': 'CA Paranaense', 'shortName': 'Paranaense', 'tla': 'CAP', 'crest': 'https://crests.football-data.org/1768.png'}","{'id': 6684, 'name': 'SC Internacional', 'shortName': 'Internacional', 'tla': 'SCI', 'crest': 'https://crests.football-data.org/6684.png'}","{'winner': None, 'duration': 'REGULAR', 'fullTime': {'home': None, 'away': None}, 'halfTime': {'home': None, 'away': None}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},[]
